index,title,type,release_year,primary_genre,platform,date_added,imdb_id,imdb_rating,imdb_votes,box_office_sales,production_cost
720,Bluey,TV Show,2019,Animation,Disney+,2021-05-28,tt7678620,9.4,"27,295",,
721,Big City Greens,TV Show,2017,Action-Adventure,Disney+,2021-05-21,tt7165904,7.5,"3,218",,
722,Fury Files,TV Show,2013,Animation,Disney+,2021-05-21,tt12433310,N/A,49,,
723,Tinker Bell and the Legend of the NeverBeast,Movie,2014,Action-Adventure,Disney+,2021-05-21,tt3120408,7.2,"7,851",N/A,N/A
724,Ice Road Rescue,TV Show,2015,Docuseries,Disney+,2021-05-21,tt5270356,7.8,367,,
725,Schoolhouse Rock!,TV Show,1973,Animals & Nature,Disney+,2021-05-17,tt0069627,N/A,"4,284",,
726,Disney Special Agent Oso: Three Healthy Steps (Shorts),TV Show,2011,Action-Adventure,Disney+,2021-05-14,,,,,
727,Race to the Center of the Earth,TV Show,2021,Action-Adventure,Disney+,2021-05-14,tt10370752,6.5,228,,
728,Special Agent Oso,TV Show,2009,Action-Adventure,Disney+,2021-05-14,tt1124354,5.2,770,,
729,X-Men: The Last Stand,Movie,2006,Action-Adventure,Disney+,2021-05-14,tt0376994,6.6,"539,078","$234,362,462",N/A
730,The Incredible Hulk,TV Show,1996,Action-Adventure,Disney+,2021-05-10,tt0800080,6.6,"523,510","$134,806,913",N/A
731,Wild Hearts Can't Be Broken,Movie,1991,Biographical,Disney+,2021-05-07,tt0103262,7.2,"5,842","$7,294,835",N/A
732,Wander Over Yonder,TV Show,2013,Comedy,Disney+,2021-05-07,tt2252938,7.3,"4,719",,
733,Fantastic Four: Rise of the Silver Surfer,Movie,2007,Action-Adventure,Disney+,2021-05-07,tt0486576,5.6,"276,934","$131,921,738",N/A
734,Star Wars Biomes,Movie,2021,Science Fiction,Disney+,2021-05-04,tt14578676,6.4,934,N/A,N/A
735,The Bad Batch,TV Show,2021,Action-Adventure,Disney+,2021-05-04,tt4334266,5.2,"35,483","$180,851",N/A
736,"Maggie Simpson in ""The Force Awakens from its Nap""",Movie,2021,Animation,Disney+,2021-05-04,,,,,
737,Star Wars Vehicle Flythroughs,TV Show,2021,Anthology,Disney+,2021-05-04,tt14578626,6.2,468,,
738,Spider-Man,TV Show,1994,Action-Adventure,Disney+,2021-05-03,tt0145487,7.4,"874,704","$407,022,860",N/A
739,22 vs. Earth,Movie,2021,Animation,Disney+,2021-04-30,tt14499632,6.4,"5,321",N/A,N/A
740,Adventures in Wonderland,TV Show,1996,Fantasy,Disney+,2021-04-30,tt0088473,7.9,826,,
741,Disney My Music Story SUKIMASWITCH,Movie,2020,Biographical,Disney+,2021-04-30,,,,,
742,DuckTales,TV Show,2017,Action-Adventure,Disney+,2021-04-30,tt0092345,8.1,"34,590",,
743,Oklahoma!,Movie,1956,Musical,Disney+,2021-04-30,tt0048445,7.0,"13,918",N/A,N/A
744,Baby's Day Out,Movie,1994,Action-Adventure,Disney+,2021-04-23,tt0109190,6.2,"55,387","$16,827,402",N/A
745,Being the Queen,Movie,2020,Biographical,Disney+,2021-04-23,tt13237134,6.7,165,N/A,N/A
746,Liv and Maddie,TV Show,2013,Comedy,Disney+,2021-04-23,tt2794380,6.4,"9,830",,
747,Secrets of the Whales,TV Show,2021,Animals & Nature,Disney+,2021-04-22,tt12824750,8.4,915,,
748,Earth Moods,TV Show,2021,Animals & Nature,Disney+,2021-04-16,tt14260676,7.9,242,,
749,Rio,Movie,2011,Action-Adventure,Disney+,2021-04-16,tt1436562,6.9,"248,505","$143,619,809",N/A
750,The Kid Who Would Be King,Movie,2019,Action-Adventure,Disney+,2021-04-16,tt6811018,6.1,"18,566","$16,790,790",N/A
751,Treasure Buddies,Movie,2012,Action-Adventure,Disney+,2021-04-16,tt1791658,4.5,"1,678",N/A,N/A
752,White Fang 2: Myth of the White Wolf,Movie,1994,Action-Adventure,Disney+,2021-04-16,tt0111701,5.4,"2,508","$8,878,839",N/A
753,Big Shot,TV Show,2021,Comedy,Disney+,2021-04-16,tt11238096,7.5,"5,403",,
754,Primal Survivor,TV Show,2014,Docuseries,Disney+,2021-04-16,tt5538644,7.9,556,,
755,Squanto: A Warrior's Tale,Movie,1994,Action-Adventure,Disney+,2021-04-09,tt0111271,6.0,"1,413","$3,342,223",N/A
756,Mark Twain and Me,Movie,1991,Biographical,Disney+,2021-04-09,tt0102404,6.8,192,N/A,N/A
757,Man of the House,Movie,1995,Comedy,Disney+,2021-04-09,tt0331933,5.4,"25,203","$19,699,706",N/A
758,Kick Buttowski: Suburban Daredevil,TV Show,2010,Action-Adventure,Disney+,2021-04-09,tt1600757,6.7,"6,123",,
759,Future-Worm!,TV Show,2016,Family,Disney+,2021-04-09,tt4715134,5.3,287,,
760,Cesar Millan: The Real Story,Movie,2012,Biographical,Disney+,2021-04-09,tt3249810,7.2,95,N/A,N/A
761,Star Wars: Ewoks,TV Show,1985,Action-Adventure,Disney+,2021-04-02,,,,,
762,Walk the Prank,TV Show,2016,Comedy,Disney+,2021-04-02,tt5486088,4.1,528,,
763,Third Man on the Mountain,Movie,1959,Action-Adventure,Disney+,2021-04-02,tt0053352,7.0,"1,224",N/A,N/A
764,The Last Ice,Movie,2020,Animals & Nature,Disney+,2021-04-02,tt12812506,7.3,152,N/A,N/A
765,The Big Year,Movie,2011,Animals & Nature,Disney+,2021-04-02,tt1053810,6.2,"47,826","$7,204,138",N/A
766,Island at the Top of the World,Movie,1974,Action-Adventure,Disney+,2021-04-02,tt0071671,6.2,"3,137",N/A,N/A
767,Star Wars Vintage: Story of the Faithful Wookiee,Movie,2021,Animation,Disney+,2021-04-02,,,,,
768,Star Wars Vintage: Clone Wars 2D Micro-Series,TV Show,2021,Series,Disney+,2021-04-02,,,,,
769,Caravan of Courage: An Ewok Adventure,Movie,1984,Action-Adventure,Disney+,2021-04-02,tt13672136,N/A,8,N/A,N/A
770,Ewoks: The Battle for Endor,Movie,1985,Action-Adventure,Disney+,2021-04-02,tt0089110,5.4,"10,744",N/A,N/A
771,Higglytown Heroes,TV Show,2004,Animation,Disney+,2021-04-02,tt0406419,4.9,667,,
772,Made in a Day,TV Show,2020,Reality,Disney+,2021-04-02,tt12833474,8.0,56,,
773,Night at the Museum: Battle of the Smithsonian,Movie,2009,Action-Adventure,Disney+,2021-04-02,tt1078912,6.0,"212,754","$177,243,721",N/A
774,Sharks Of The Bermuda Triangle,Movie,2020,Animals & Nature,Disney+,2021-04-02,tt13063526,6.1,55,N/A,N/A
775,Secrets Of The Zoo,TV Show,2017,Animals & Nature,Disney+,2021-04-02,tt8879238,8.3,349,,
776,Night at the Museum,Movie,2006,Action-Adventure,Disney+,2021-04-02,tt0477347,6.5,"375,625","$250,863,268",N/A
777,The Mighty Ducks: Game Changers,TV Show,2021,Comedy,Disney+,2021-03-26,tt7939768,7.3,"5,796",,
778,Gnomeo & Juliet,Movie,2011,Action-Adventure,Disney+,2021-03-26,tt0377981,5.9,"59,458","$99,967,670",N/A
779,Pickle and Peanut,TV Show,2015,Comedy,Disney+,2021-03-26,tt3824018,4.4,"1,718",,
780,Disney My Music Story: Perfume,Movie,2019,Biographical,Disney+,2021-03-19,,,,,
781,Mexico Untamed,TV Show,2018,Animals & Nature,Disney+,2021-03-19,tt10389464,N/A,39,,
782,The Falcon and The Winter Soldier,TV Show,2021,Action-Adventure,Disney+,2021-03-19,tt9208876,7.1,"250,472",,
783,Disney Big Hero 6 The Series,TV Show,2017,Action-Adventure,Disney+,2021-03-19,,,,,
784,Doc McStuffins: The Doc Is In,Movie,2020,Animation,Disney+,2021-03-12,tt13522660,N/A,10,N/A,N/A
785,Marvel Studios ASSEMBLED,TV Show,2021,Anthology,Disney+,2021-03-12,tt14094206,7.9,"3,028",,
786,Miss Peregrine's Home for Peculiar Children,Movie,2016,Coming of Age,Disney+,2021-03-12,tt1935859,6.7,"188,531","$87,242,834",N/A
787,Own the Room,Movie,2021,Documentary,Disney+,2021-03-12,tt14017018,6.7,249,N/A,N/A
788,Garfield: A Tail of Two Kitties,Movie,2006,Comedy,Disney+,2021-03-05,tt0455499,5.0,"46,854","$28,426,747",N/A
789,Pair of Kings,TV Show,2010,Action-Adventure,Disney+,2021-02-26,tt1571313,5.8,"4,595",,
790,Shanghai Disney Resort Grand Opening Gala,Movie,2016,Variety,Disney+,2021-02-26,,,,,
791,Secrets of Sulphur Springs,TV Show,2021,Family,Disney+,2021-02-26,tt10329642,7.6,"4,081",,
792,Mickey Go Local,TV Show,2019,Animation,Disney+,2021-02-26,tt13845582,5.7,90,,
793,Okavango: River of Dreams,Movie,2020,Animals & Nature,Disney+,2021-02-26,tt10761742,8.1,139,,
794,Myth: A Frozen Tale,Movie,2021,Animation,Disney+,2021-02-26,tt11278760,5.7,569,N/A,N/A
795,Dog With a Blog,TV Show,2012,Comedy,Disney+,2021-02-26,tt2222135,5.0,"6,803",,
796,Disney Roll It Back (Shorts),TV Show,2019,Comedy,Disney+,2021-02-26,,,,,
797,Car SOS,TV Show,2012,Buddy,Disney+,2021-02-26,tt3110590,8.2,891,,
798,American Dragon: Jake Long,TV Show,2004,Action-Adventure,Disney+,2021-02-26,tt0429305,6.6,"13,412",,
799,Disney Channel Games 2008,TV Show,2008,Game Show / Competition,Disney+,2021-02-26,,,,,
800,Cheaper By the Dozen,Movie,2003,Comedy,Disney+,2021-02-19,tt0349205,5.9,"108,404","$138,614,544",N/A
801,Cheaper by the Dozen 2,Movie,2005,Comedy,Disney+,2021-02-19,tt0452598,5.5,"62,811","$82,571,173",N/A
802,Flora & Ulysses,Movie,2021,Comedy,Disney+,2021-02-19,tt8521736,6.2,"6,616",N/A,N/A
803,The Book of Life,Movie,2014,Action-Adventure,Disney+,2021-02-19,tt2262227,7.2,"77,658","$50,151,543",N/A
804,The Muppet Show,TV Show,1976,Comedy,Disney+,2021-02-19,tt0074028,8.4,"26,184",,
805,Marvel Battleworld: Mystery of the Thanostones,TV Show,2020,Action-Adventure,Disney+,2021-02-12,tt12583300,5.9,116,,
806,Marvel's Behind the Mask,Movie,2021,Anthology,Disney+,2021-02-12,tt13885628,6.5,532,N/A,N/A
807,Rodgers & Hammerstein's Cinderella,Movie,1997,Comedy,Disney+,2021-02-12,,,,,
808,You Again,Movie,2010,Comedy,Disney+,2021-02-12,tt1414382,5.7,"54,383","$25,702,053",N/A
809,Disney My Music Story: Yoshiki,Movie,2019,Biographical,Disney+,2021-02-05,,,,,
810,Wicked Tuna: Outer Banks,TV Show,2013,Animals & Nature,Disney+,2021-02-05,tt26472829,N/A,22,,
811,Expedition Everest,Movie,2020,Animals & Nature,Disney+,2021-02-05,tt13009970,6.5,195,N/A,N/A
812,Upside-Down Magic,Movie,2020,Coming of Age,Disney+,2021-02-05,tt10833270,5.4,"2,037",N/A,N/A
813,Dinosaurs,TV Show,1991,Comedy,Disney+,2021-01-29,tt0101081,7.5,"21,481",,
814,Texas Storm Squad,Movie,2020,Documentary,Disney+,2021-01-29,,,,,
815,Pixar Popcorn,TV Show,2021,Animation,Disney+,2021-01-22,tt13634444,6.5,"2,309",,
816,Wild Uganda,Movie,2018,Animals & Nature,Disney+,2021-01-22,,,,,
817,Isle of Dogs,Movie,2018,Action-Adventure,Disney+,2021-01-15,tt5104604,7.8,"190,716","$32,015,231",N/A
818,Elena of Avalor,TV Show,2015,Action-Adventure,Disney+,2021-01-15,tt4549142,6.5,"1,862",,
819,WandaVision,TV Show,2021,Drama,Disney+,2021-01-15,tt9140560,7.9,"370,064",,
820,Mary Poppins Returns,Movie,2018,Family,Disney+,2021-01-15,tt5028340,6.7,"95,185","$171,958,438",N/A
821,Disney Fam Jam,TV Show,2020,Family,Disney+,2021-01-08,tt11138524,5.0,29,,
822,Ferdinand,Movie,2017,Action-Adventure,Disney+,2021-01-08,tt3411444,6.7,"63,584","$84,410,380",N/A
823,Marvel Studios LEGENDS,TV Show,2021,Action-Adventure,Disney+,2021-01-08,tt13650480,6.5,"4,969",,
824,Toy Story: That Time Forgot,Movie,2014,Action-Adventure,Disney+,2021-01-08,tt3473654,7.1,"13,115",N/A,N/A
825,Mega Hammerhead,Movie,2016,Animals & Nature,Disney+,2021-01-01,tt5828074,6.5,104,N/A,N/A
826,Great Shark Chow Down,Movie,2019,Animals & Nature,Disney+,2021-01-01,tt21618728,5.7,23,N/A,N/A
827,Dr. Seuss' Horton Hears a Who!,Movie,2008,Animation,Disney+,2021-01-01,,,,,
828,700 Sharks,Movie,2018,Animals & Nature,Disney+,2021-01-01,tt10564814,6.7,145,N/A,N/A
829,Big Sharks Rule,Movie,2018,Animals & Nature,Disney+,2021-01-01,tt21300968,N/A,17,,
830,Cosmos: Possible Worlds,TV Show,2020,Action-Adventure,Disney+,2020-12-25,tt11170862,9.0,"7,744",,
831,Disney Gallery / Star Wars: The Mandalorian,TV Show,2020,Action-Adventure,Disney+,2020-12-25,,,,,
832,Max Keeble's Big Move,Movie,2001,Comedy,Disney+,2020-12-25,tt0273799,5.4,"8,665","$17,294,293",N/A
833,Soul,Movie,2020,Animation,Disney+,2020-12-25,tt2948372,8.0,"375,342","$946,154",N/A
834,Burrow,Movie,2020,Animation,Disney+,2020-12-25,tt13167288,7.4,"5,598",N/A,N/A
835,Wild Nordic,TV Show,2019,Animals & Nature,Disney+,2020-12-18,tt14072300,7.4,118,,
836,Into the Woods,Movie,2014,Action-Adventure,Disney+,2020-12-18,tt2180411,5.9,"147,783","$128,002,372",N/A
837,On Pointe,TV Show,2020,Docuseries,Disney+,2020-12-18,tt11097576,7.9,429,,
838,"Miraculous World: New York, United Heroez",Movie,2020,Action-Adventure,Disney+,2020-12-18,,,,,
839,Arendelle Castle Yule Log,Movie,2020,Animation,Disney+,2020-12-18,tt12053202,5.5,48,N/A,N/A
840,Buried Truth of the Maya,Movie,2020,Documentary,Disney+,2020-12-18,tt12794742,5.5,260,N/A,N/A
841,Disney Parks Sunrise Series,TV Show,2021,Animals & Nature,Disney+,2020-12-18,,,,,
842,Dory's Reef Cam,Movie,2020,Animation,Disney+,2020-12-18,tt13496400,3.7,322,N/A,N/A
843,Eddie the Eagle,Movie,2016,Biographical,Disney+,2020-12-18,tt1083452,7.3,"99,908","$15,789,389",N/A
844,Disney Holiday Magic Quest,Movie,2020,Movies,Disney+,2020-12-11,tt13522634,6.2,48,N/A,N/A
845,Gender Revolution: A Journey With Katie Couric,Movie,2017,Documentary,Disney+,2020-12-11,,,,,
846,High School Musical: The Musical: The Holiday Special,Movie,2020,Drama,Disney+,2020-12-11,tt13290168,5.6,468,N/A,N/A
847,Ralph Breaks the Internet,Movie,2018,Action-Adventure,Disney+,2020-12-11,tt5848272,7.0,"181,109","$201,091,711",N/A
848,Disney Channel's Epic Holiday Showdown,Movie,2020,Fantasy,Disney+,2020-12-11,,,,,
849,Safety,Movie,2020,Biographical,Disney+,2020-12-11,tt10649016,6.8,"4,633",N/A,N/A
850,Anastasia,Movie,1997,Animation,Disney+,2020-12-04,tt0118617,7.1,"135,963","$58,406,347",N/A
851,Godmothered,Movie,2020,Comedy,Disney+,2020-12-04,tt11681250,6.1,"13,960",N/A,N/A
852,The Nutcracker and the Four Realms,Movie,2018,Action-Adventure,Disney+,2020-12-04,tt5523010,5.6,"37,434","$54,858,851",N/A
853,The Disney Holiday Singalong,Movie,2020,Family,Disney+,2020-12-04,tt13392122,5.9,200,N/A,N/A
854,Sky High,Movie,2005,Action-Adventure,Disney+,2020-12-04,tt0405325,6.3,"94,123","$63,946,815",N/A
855,Mulan,Movie,2020,Action-Adventure,Disney+,2020-12-04,tt0120762,7.7,"316,471","$120,620,254",N/A
856,Man vs. Shark,Movie,2019,Animals & Nature,Disney+,2020-12-04,tt10644346,6.2,80,N/A,N/A
857,Black Beauty,Movie,2020,Animals & Nature,Disney+,2020-11-27,tt0109279,6.6,"10,648","$4,630,377",N/A
858,Once Upon a Time in Wonderland,TV Show,2013,Action-Adventure,Disney+,2020-11-27,tt2802008,6.9,"12,954",,
859,Party Animals,TV Show,2016,Animals & Nature,Disney+,2020-11-27,tt0847147,7.6,547,,
860,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Movie,2014,Comedy,Disney+,2020-11-27,tt1698641,6.2,"46,497","$66,954,149",N/A
861,From Our Family to Yours,Movie,2020,Animation,Disney+,2020-11-27,tt13681410,7.1,133,N/A,N/A
862,Folklore: the long pond studio sessions,Movie,2020,Documentary,Disney+,2020-11-25,tt13524234,8.4,"4,907",N/A,N/A
863,Planes,Movie,2013,Action-Adventure,Disney+,2020-11-20,tt1691917,5.7,"48,556","$90,288,712",N/A
864,The Real Right Stuff,Movie,2020,Documentary,Disney+,2020-11-20,tt13237174,7.2,656,N/A,N/A
865,Planes: Fire & Rescue,Movie,2014,Action-Adventure,Disney+,2020-11-20,tt2980706,5.9,"19,813","$59,165,787",N/A
866,Marvel's 616,TV Show,2020,Anthology,Disney+,2020-11-20,,,,,
867,Bia,TV Show,2019,Coming of Age,Disney+,2020-11-20,tt9168904,6.4,237,,
868,The Wonderful World of Mickey Mouse,TV Show,2020,Action-Adventure,Disney+,2020-11-18,tt13089270,7.9,"1,422",,
869,LEGO Star Wars Holiday Special,Movie,2020,Action-Adventure,Disney+,2020-11-17,tt12885438,6.4,"7,795",N/A,N/A
870,Home Alone,Movie,1990,Comedy,Disney+,2020-11-13,tt0099785,7.7,"651,142","$285,761,243",N/A
871,Home Alone 2: Lost in New York,Movie,1992,Comedy,Disney+,2020-11-13,tt0104431,6.9,"400,872","$173,585,516",N/A
872,Home Alone 3,Movie,1997,Comedy,Disney+,2020-11-13,tt0119303,4.6,"126,942","$30,882,515",N/A
873,Inside Pixar,TV Show,2020,Docuseries,Disney+,2020-11-13,tt13302848,7.3,758,,
874,Petra: Secrets of the Ancient Builders,Movie,2019,Documentary,Disney+,2020-11-13,tt13555254,7.2,179,N/A,N/A
875,Ultimate Viking Sword,Movie,2019,Documentary,Disney+,2020-11-13,,,,,
876,Goldie & Bear,TV Show,2015,Action-Adventure,Disney+,2020-11-06,,,,,
877,Mr. Magoo,Movie,1997,Action-Adventure,Disney+,2020-11-06,tt0119718,4.1,"16,121","$21,437,192",N/A
878,Prep & Landing,Movie,2009,Animation,Disney+,2020-11-06,tt1474311,7.6,"3,999",N/A,N/A
879,Prep & Landing: Naughty vs. Nice,Movie,2011,Animation,Disney+,2020-11-06,tt2069885,7.3,"2,261",N/A,N/A
880,Fancy Nancy (Shorts),TV Show,2019,Animation,Disney+,2020-11-06,,,,,
881,Disney's A Christmas Carol,Movie,2009,Animation,Disney+,2020-11-06,,,,,
882,The Sorcerer's Apprentice,Movie,2010,Action-Adventure,Disney+,2020-10-30,tt0963966,6.1,"169,648","$63,150,991",N/A
883,X-Ray Earth,TV Show,2020,Animals & Nature,Disney+,2020-10-30,tt12988062,6.6,74,,
884,The Mandalorian,TV Show,2019,Action-Adventure,Disney+,2020-10-30,tt8111088,8.7,"586,478",,
885,Disney Channel Halloween House Party,Movie,2020,Comedy,Disney+,2020-10-30,tt13845674,5.3,32,N/A,N/A
886,Once Upon a Snowman,Movie,2020,Animation,Disney+,2020-10-23,tt13061790,6.9,"3,563",N/A,N/A
887,Pompeii: Secrets Of The Dead,Movie,2019,Documentary,Disney+,2020-10-23,tt12045720,6.8,331,N/A,N/A
888,Toy Story of Terror!,Movie,2013,Animation,Disney+,2020-10-23,tt2446040,7.5,"17,673",N/A,N/A
889,India From Above,TV Show,2019,Docuseries,Disney+,2020-10-23,tt12873192,7.6,258,N/A,N/A
890,Gathering Storm,TV Show,2020,Animals & Nature,Disney+,2020-10-23,tt12760500,7.5,89,,
891,Marvel Super Hero Adventures,TV Show,2017,Action-Adventure,Disney+,2020-10-23,tt7726152,5.7,196,,
892,Lost on Everest,Movie,2020,Animals & Nature,Disney+,2020-10-16,tt12660966,6.6,543,N/A,N/A
893,Beverly Hills Chihuahua,Movie,2008,Action-Adventure,Disney+,2020-10-16,tt1014775,3.9,"25,743","$94,514,402",N/A
894,Clouds,Movie,2020,Biographical,Disney+,2020-10-16,tt6473066,7.5,"11,542",N/A,N/A
895,Marvel's Iron Man & Captain America: Heroes United,Movie,2014,Action-Adventure,Disney+,2020-10-16,,,,,
896,Meet The Chimps,TV Show,2020,Animals & Nature,Disney+,2020-10-16,tt11853160,7.8,123,,
897,The Rocketeer,TV Show,2019,Action-Adventure,Disney+,2020-10-16,tt0102803,6.6,"61,631","$46,704,056",N/A
898,The Chronicles Of Narnia: The Voyage of the Dawn Treader,Movie,2010,Action-Adventure,Disney+,2020-10-09,tt0980970,6.3,"165,955","$104,386,950",N/A
899,Oil Spill of The Century,Movie,2019,Documentary,Disney+,2020-10-09,,,,,
900,Wild Portugal,Movie,2020,Animals & Nature,Disney+,2020-10-09,tt16043106,N/A,71,N/A,N/A
901,X2,Movie,2003,Action-Adventure,Disney+,2020-10-09,tt0290334,7.4,"573,940","$214,949,694",N/A
902,The Right Stuff,TV Show,2020,Drama,Disney+,2020-10-09,tt0086197,7.8,"65,303","$21,192,102",N/A
903,Mr. Holland's Opus,Movie,1996,Drama,Disney+,2020-10-02,tt0113862,7.3,"41,626","$82,569,971",N/A
904,Wild Central America,TV Show,2020,Action-Adventure,Disney+,2020-09-25,tt19767732,N/A,25,,
905,The Giant Robber Crab,Movie,2019,Animals & Nature,Disney+,2020-09-25,tt13165620,7.0,70,N/A,N/A
906,Secret Society of Second-Born Royals,Movie,2020,Action-Adventure,Disney+,2020-09-25,tt10324122,5.0,"6,360",N/A,N/A
907,Magic of Disney's Animal Kingdom,TV Show,2020,Animals & Nature,Disney+,2020-09-25,tt10196378,8.2,470,,
908,Hidden Figures,Movie,2016,Biographical,Disney+,2020-09-25,tt4846340,7.8,"255,100","$169,607,287",N/A
909,Disneynature Oceans,Movie,2010,Animals & Nature,Disney+,2020-09-25,,,,,
910,Bend It Like Beckham,Movie,2003,Buddy,Disney+,2020-09-18,tt0286499,6.7,"116,313","$32,543,449",N/A
911,Soy Luna,TV Show,2015,Comedy,Disney+,2020-09-18,tt5189554,6.6,"1,765",,
912,Violetta,TV Show,2011,Coming of Age,Disney+,2020-09-18,tt2171665,5.3,"2,791",,
913,Morning Light,Movie,2008,Documentary,Disney+,2020-09-18,tt1198405,5.7,416,"$275,497",N/A
914,Once Upon a Time,TV Show,2011,Action-Adventure,Disney+,2020-09-18,tt1843230,7.7,"236,106",,
915,Coop & Cami Ask The World,TV Show,2018,Comedy,Disney+,2020-09-18,tt21799214,N/A,N/A,,
916,Notre Dame: Race Against The Inferno,Movie,2019,Documentary,Disney+,2020-09-18,tt11559162,6.4,191,N/A,N/A
917,Kingdom of the Mummies,TV Show,2020,Docuseries,Disney+,2020-09-18,tt12366196,7.1,170,,
918,Ever After: A Cinderella Story,Movie,1998,Drama,Disney+,2020-09-18,tt0120631,7.1,"81,482","$65,705,771",N/A
919,Europe from Above,TV Show,2019,Docuseries,Disney+,2020-09-18,tt11003514,8.1,670,,
920,Ancient China from Above,TV Show,2020,Docuseries,Disney+,2020-09-18,tt12873166,6.9,157,,
921,Becoming,TV Show,2020,Anthology,Disney+,2020-09-18,tt12221748,7.0,"6,680",N/A,N/A
922,Christopher Robin,Movie,2018,Drama,Disney+,2020-09-11,tt4575576,7.2,"84,367","$99,215,042",N/A
923,D2: The Mighty Ducks,Movie,1994,Comedy,Disney+,2020-09-04,tt0109520,6.1,"42,969","$45,610,410",N/A
924,D3: The Mighty Ducks,Movie,1996,Comedy,Disney+,2020-09-04,tt0116000,5.5,"28,532","$22,955,097",N/A
925,Earth to Ned,TV Show,2020,Comedy,Disney+,2020-09-04,tt11176048,6.6,424,,
926,Trick or Treat,Movie,1952,Animation,Disney+,2020-09-04,tt0092112,5.8,"7,795","$6,797,218",N/A
927,Alice Through the Looking Glass,Movie,2016,Action-Adventure,Disney+,2020-08-28,tt2567026,6.2,"122,141","$77,041,381",N/A
928,Phineas and Ferb The Movie: Candace Against the Universe,Movie,2020,Action-Adventure,Disney+,2020-08-28,tt1817232,7.0,"5,414",N/A,N/A
929,The One and Only Ivan,Movie,2020,Drama,Disney+,2020-08-21,tt3661394,6.6,"13,405",N/A,N/A
930,"Weirdest, Bestest, Truest",TV Show,2018,Animals & Nature,Disney+,2020-08-21,,,,,
931,Mars: One Day on the Red Planet,Movie,2020,Documentary,Disney+,2020-08-21,tt12611334,6.9,482,N/A,N/A
932,Beauty and the Beast,Movie,2017,Family,Disney+,2020-08-21,tt0101414,8.0,"479,443","$218,967,620",N/A
933,Back to the Titanic,Movie,2020,Documentary,Disney+,2020-08-21,tt12100782,6.2,448,N/A,N/A
934,The Greatest Showman,Movie,2017,Biographical,Disney+,2020-08-14,tt1485796,7.5,"311,501","$174,340,174",N/A
935,Wild Cats of India,TV Show,2020,Animals & Nature,Disney+,2020-08-14,tt11920706,7.5,78,,
936,Weird But True!,TV Show,2017,Animals & Nature,Disney+,2020-08-14,tt6057106,7.4,116,,
937,Scuba Sam's World,TV Show,2018,Animals & Nature,Disney+,2020-08-14,tt13399116,N/A,N/A,,
938,Spaced Out,TV Show,2018,Docuseries,Disney+,2020-08-14,tt0079937,4.4,720,N/A,N/A
939,Nature Boom Time,TV Show,2016,Animals & Nature,Disney+,2020-08-14,tt6805750,7.6,13,,
940,Sam's Zookeeper Challenge,TV Show,2018,Animals & Nature,Disney+,2020-08-14,tt13325238,N/A,6,,
941,Marvel Studios' Ant-Man and the Wasp,Movie,2018,Action-Adventure,Disney+,2020-08-14,,,,,
942,Magic Camp,Movie,2020,Comedy,Disney+,2020-08-14,tt3979300,6.3,"4,803",N/A,N/A
943,Jungle Animal Rescue,TV Show,2019,Animals & Nature,Disney+,2020-08-14,tt12690880,7.5,23,,
944,India's Wild Leopards,Movie,2020,Animals & Nature,Disney+,2020-08-14,tt11902274,7.8,53,N/A,N/A
945,Disney Zombies 2,Movie,2020,Coming of Age,Disney+,2020-08-14,,,,,
946,Disney Junior T.O.T.S.: Calling All T.O.T.S. (Shorts),TV Show,2020,Animation,Disney+,2020-08-14,,,,,
947,Howard,Movie,2020,Biographical,Disney+,2020-08-07,tt7682430,7.5,"1,433",N/A,N/A
948,Prince of Persia: The Sands of Time,Movie,2010,Action-Adventure,Disney+,2020-08-07,tt0473075,6.6,"303,806","$90,759,676",N/A
949,Star Wars: Galaxy's Edge-Adventure Awaits,Movie,2019,Documentary,Disney+,2020-08-07,tt10951528,5.8,205,N/A,N/A
950,The Hidden Kingdoms of China,Movie,2020,Animals & Nature,Disney+,2020-08-07,tt13975730,6.9,57,N/A,N/A
951,The Peanuts Movie,Movie,2015,Animation,Disney+,2020-08-07,tt2452042,7.0,"49,660","$130,178,411",N/A
952,UFO Europe: The Untold Stories,TV Show,2012,Docuseries,Disney+,2020-08-07,tt14271936,N/A,45,,
953,Surviving the Mount St. Helens Disaster,Movie,2020,Animals & Nature,Disney+,2020-07-31,tt12453440,7.3,172,N/A,N/A
954,Marvel Funko Shorts,TV Show,2016,Action-Adventure,Disney+,2020-07-31,,,,,
955,What Sam Sees,TV Show,2018,Animals & Nature,Disney+,2020-07-31,tt13326050,N/A,7,,
956,Muppets Now,TV Show,2020,Comedy,Disney+,2020-07-31,tt10857210,5.9,"1,318",,
957,Hunt for the Abominable Snowman,Movie,2011,Documentary,Disney+,2020-07-31,,,,,
958,Lost Temple of the Inca,Movie,2020,Documentary,Disney+,2020-07-31,tt11668444,6.7,172,N/A,N/A
959,King Fishers,TV Show,2013,Action-Adventure,Disney+,2020-07-31,tt3091520,7.0,33,,
960,Cradle of the Gods,Movie,2012,Documentary,Disney+,2020-07-31,tt2214921,6.8,126,N/A,N/A
961,Black Is King,Movie,2020,Dance,Disney+,2020-07-31,tt12607910,5.9,"9,401",N/A,N/A
